,Price,Clarity,City
5355,863,0-Internaly Flawless,New York City
5356,591,2-Very slightly included,Kimberly
5357,4767,3-Slightly included,New York City
5358,7079,3-Slightly included,Antwerp
5359,840,1-Very very slightly included,Tel Aviv
5360,914,0-Internaly Flawless,Dubai
5361,828,2-Very slightly included,Las Vegas
5362,1956,3-Slightly included,Tel Aviv
5363,912,2-Very slightly included,Las Vegas
5364,4455,3-Slightly included,Amsterdam
5365,842,1-Very very slightly included,Las Vegas
5366,1845,2-Very slightly included,London
5367,2751,3-Slightly included,Surat
5368,3780,3-Slightly included,Zurich
5369,1732,2-Very slightly included,Zurich
5370,3961,3-Slightly included,London
5371,2103,3-Slightly included,Antwerp
5372,564,3-Slightly included,Antwerp
5373,644,3-Slightly included,Paris
5374,1057,1-Very very slightly included,London
5375,5268,3-Slightly included,Kimberly
5376,1709,2-Very slightly included,Tel Aviv
5377,720,2-Very slightly included,Surat
5378,730,1-Very very slightly included,Antwerp
5379,7346,2-Very slightly included,Dubai
5380,720,2-Very slightly included,New York City
5381,5949,3-Slightly included,Zurich
5382,7889,0-Internaly Flawless,Dubai
5383,5376,3-Slightly included,Madrid
5384,4676,2-Very slightly included,New York City
5385,3073,2-Very slightly included,Amsterdam
5386,1693,2-Very slightly included,London
5387,9728,3-Slightly included,Madrid
5388,3427,2-Very slightly included,Antwerp
5389,1774,2-Very slightly included,Surat
5390,13645,2-Very slightly included,New York City
5391,1007,2-Very slightly included,Las Vegas
5392,683,3-Slightly included,Las Vegas
5393,12500,3-Slightly included,London
5394,1814,2-Very slightly included,Luxembourg
5395,16297,2-Very slightly included,Las Vegas
5396,3574,3-Slightly included,Zurich
5397,2471,3-Slightly included,New York City
5398,2673,2-Very slightly included,Amsterdam
5399,4489,3-Slightly included,Antwerp
5400,4561,3-Slightly included,Tel Aviv
5401,13006,3-Slightly included,New York City
5402,16169,2-Very slightly included,Kimberly
5403,8489,0-Internaly Flawless,Antwerp
5404,1230,1-Very very slightly included,Surat
5405,882,3-Slightly included,Antwerp
5406,1781,2-Very slightly included,Antwerp
5407,7479,2-Very slightly included,Antwerp
5408,526,3-Slightly included,New York City
5409,696,2-Very slightly included,Amsterdam
5410,11925,3-Slightly included,London
5411,1026,2-Very slightly included,Paris
5412,4222,3-Slightly included,London
5413,609,1-Very very slightly included,Antwerp
5414,891,0-Internaly Flawless,Tel Aviv
5415,7875,3-Slightly included,Antwerp
5416,792,3-Slightly included,New York City
5417,675,3-Slightly included,Luxembourg
5418,3801,3-Slightly included,Luxembourg
5419,4028,3-Slightly included,Antwerp
5420,700,3-Slightly included,Dubai
5421,12840,2-Very slightly included,Amsterdam
5422,1667,3-Slightly included,Las Vegas
5423,2651,3-Slightly included,Luxembourg
5424,13642,3-Slightly included,Dubai
5425,5967,2-Very slightly included,Paris
5426,1882,2-Very slightly included,Antwerp
5427,4241,3-Slightly included,London
5428,1018,0-Internaly Flawless,New York City
5429,2294,2-Very slightly included,Zurich
5430,1417,3-Slightly included,New York City
5431,684,2-Very slightly included,Las Vegas
5432,1227,3-Slightly included,Amsterdam
5433,764,2-Very slightly included,Kimberly
5434,4423,3-Slightly included,Amsterdam
5435,1402,2-Very slightly included,Las Vegas
5436,1720,2-Very slightly included,Amsterdam
5437,445,3-Slightly included,Luxembourg
5438,4744,2-Very slightly included,Surat
5439,1676,2-Very slightly included,Luxembourg
5440,1736,3-Slightly included,Amsterdam
5441,2947,3-Slightly included,Antwerp
5442,9784,2-Very slightly included,Dubai
5443,15079,2-Very slightly included,Kimberly
5444,1959,2-Very slightly included,Kimberly
5445,445,3-Slightly included,Antwerp
5446,13080,2-Very slightly included,Kimberly
5447,2531,2-Very slightly included,Amsterdam
5448,1786,2-Very slightly included,Madrid
5449,625,2-Very slightly included,Kimberly
5450,4878,3-Slightly included,Surat
5451,13623,2-Very slightly included,Amsterdam
5452,1793,3-Slightly included,New York City
5453,3136,4-Included,London
5454,988,0-Internaly Flawless,Antwerp
5455,1063,2-Very slightly included,Zurich
5456,755,3-Slightly included,New York City
5457,1800,1-Very very slightly included,Luxembourg
5458,1328,3-Slightly included,Las Vegas
5459,1811,2-Very slightly included,Antwerp
5460,16592,2-Very slightly included,Paris
5461,4515,3-Slightly included,Kimberly
5462,1919,2-Very slightly included,Antwerp
5463,15249,3-Slightly included,Zurich
5464,702,2-Very slightly included,Madrid
5465,1168,2-Very slightly included,Surat
5466,2830,3-Slightly included,Antwerp
5467,640,1-Very very slightly included,Antwerp
5468,2283,1-Very very slightly included,Luxembourg
5469,463,2-Very slightly included,Luxembourg
5470,2260,1-Very very slightly included,Madrid
5471,3555,3-Slightly included,Dubai
5472,646,1-Very very slightly included,Tel Aviv
5473,1406,3-Slightly included,Surat
5474,4740,3-Slightly included,Tel Aviv
5475,1828,3-Slightly included,Antwerp
5476,647,2-Very slightly included,Amsterdam
5477,4819,3-Slightly included,Las Vegas
5478,11498,2-Very slightly included,Las Vegas
5479,868,1-Very very slightly included,Tel Aviv
5480,4854,2-Very slightly included,Surat
5481,2085,2-Very slightly included,Luxembourg
5482,658,2-Very slightly included,London
5483,4312,1-Very very slightly included,Luxembourg
5484,453,2-Very slightly included,Tel Aviv
5485,2822,3-Slightly included,Antwerp
5486,4593,3-Slightly included,Surat
5487,15760,1-Very very slightly included,Dubai
5488,13135,2-Very slightly included,Dubai
5489,1962,3-Slightly included,Madrid
5490,8555,3-Slightly included,Luxembourg
5491,983,2-Very slightly included,Luxembourg
5492,759,2-Very slightly included,Kimberly
5493,505,2-Very slightly included,Las Vegas
5494,7302,3-Slightly included,Zurich
5495,10951,2-Very slightly included,Antwerp
5496,3762,1-Very very slightly included,Kimberly
5497,2192,2-Very slightly included,Paris
5498,3075,3-Slightly included,Surat
5499,1307,1-Very very slightly included,Tel Aviv
5500,5656,3-Slightly included,Kimberly
5501,864,3-Slightly included,Madrid
5502,449,3-Slightly included,Amsterdam
5503,620,1-Very very slightly included,Antwerp
5504,7465,2-Very slightly included,Surat
5505,1563,2-Very slightly included,Luxembourg
5506,4151,3-Slightly included,Luxembourg
5507,3739,3-Slightly included,Dubai
5508,10367,2-Very slightly included,Kimberly
5509,707,1-Very very slightly included,Dubai
5510,5218,3-Slightly included,New York City
5511,5581,3-Slightly included,Amsterdam
5512,876,2-Very slightly included,Antwerp
5513,3706,3-Slightly included,Surat
5514,3780,4-Included,New York City
5515,5699,2-Very slightly included,Tel Aviv
5516,9253,3-Slightly included,Amsterdam
5517,975,2-Very slightly included,Paris
5518,2143,1-Very very slightly included,Antwerp
5519,872,3-Slightly included,Tel Aviv
5520,17068,2-Very slightly included,Antwerp
5521,1060,2-Very slightly included,Las Vegas
5522,1069,1-Very very slightly included,London
5523,9895,3-Slightly included,Paris
5524,526,3-Slightly included,Antwerp
5525,2308,3-Slightly included,Tel Aviv
5526,4628,2-Very slightly included,Luxembourg
5527,1122,0-Internaly Flawless,Kimberly
5528,6710,2-Very slightly included,Kimberly
5529,504,2-Very slightly included,Luxembourg
5530,4641,3-Slightly included,Madrid
5531,1577,2-Very slightly included,New York City
5532,3170,2-Very slightly included,Zurich
5533,513,2-Very slightly included,Zurich
5534,5197,3-Slightly included,Kimberly
5535,957,2-Very slightly included,Antwerp
5536,3743,3-Slightly included,London
5537,2752,2-Very slightly included,Luxembourg
5538,7235,2-Very slightly included,London
5539,675,2-Very slightly included,Paris
5540,3992,3-Slightly included,Paris
5541,5383,3-Slightly included,Surat
5542,4548,3-Slightly included,Luxembourg
5543,433,3-Slightly included,Madrid
5544,11837,1-Very very slightly included,Paris
5545,4884,3-Slightly included,Luxembourg
5546,8104,1-Very very slightly included,Las Vegas
5547,8400,2-Very slightly included,Antwerp
5548,1607,2-Very slightly included,Las Vegas
5549,5335,3-Slightly included,New York City
5550,675,3-Slightly included,Surat
5551,808,0-Internaly Flawless,Antwerp
5552,5832,3-Slightly included,Surat
5553,1843,3-Slightly included,Surat
5554,5056,1-Very very slightly included,London
5555,1410,3-Slightly included,Tel Aviv
5556,2748,2-Very slightly included,Luxembourg
5557,945,3-Slightly included,Antwerp
5558,1368,3-Slightly included,Luxembourg
5559,2444,3-Slightly included,Dubai
5560,12008,2-Very slightly included,London
5561,1974,1-Very very slightly included,Las Vegas
5562,891,2-Very slightly included,Surat
5563,5478,1-Very very slightly included,Antwerp
5564,18102,0-Internaly Flawless,Kimberly
5565,1669,1-Very very slightly included,Madrid
5566,5698,3-Slightly included,Surat
5567,6787,2-Very slightly included,Luxembourg
5568,6449,2-Very slightly included,Madrid
5569,1052,0-Internaly Flawless,Antwerp
5570,800,1-Very very slightly included,London
5571,3082,2-Very slightly included,Antwerp
5572,599,2-Very slightly included,New York City
5573,5250,2-Very slightly included,Paris
5574,4404,3-Slightly included,Kimberly
5575,2744,2-Very slightly included,Zurich
5576,5299,3-Slightly included,Dubai
5577,6963,3-Slightly included,Antwerp
5578,6349,2-Very slightly included,Amsterdam
5579,4701,3-Slightly included,Paris
5580,2985,3-Slightly included,Amsterdam
5581,464,2-Very slightly included,Las Vegas
5582,1956,2-Very slightly included,Kimberly
5583,2441,1-Very very slightly included,New York City
5584,2512,2-Very slightly included,Las Vegas
5585,7870,2-Very slightly included,Kimberly
5586,720,3-Slightly included,Kimberly
5587,2150,3-Slightly included,London
5588,2156,2-Very slightly included,Surat
5589,954,1-Very very slightly included,Paris
5590,6387,3-Slightly included,New York City
5591,15258,2-Very slightly included,Zurich
5592,1636,3-Slightly included,Surat
5593,4831,3-Slightly included,New York City
5594,371,2-Very slightly included,Antwerp
5595,2651,3-Slightly included,Kimberly
5596,2367,0-Internaly Flawless,Antwerp
5597,648,3-Slightly included,Zurich
5598,1125,2-Very slightly included,Zurich
5599,852,3-Slightly included,Las Vegas
5600,992,4-Included,London
5601,14803,3-Slightly included,Antwerp
5602,10407,1-Very very slightly included,Surat
5603,5925,2-Very slightly included,Surat
5604,1813,2-Very slightly included,Las Vegas
5605,462,3-Slightly included,Madrid
5606,584,4-Included,Luxembourg
5607,5125,3-Slightly included,Surat
5608,596,2-Very slightly included,Surat
5609,2952,2-Very slightly included,Antwerp
5610,13919,3-Slightly included,Paris
5611,676,2-Very slightly included,Madrid
5612,3465,3-Slightly included,Surat
5613,1123,1-Very very slightly included,Surat
5614,4334,2-Very slightly included,Luxembourg
5615,7479,2-Very slightly included,London
5616,3008,2-Very slightly included,Tel Aviv
5617,713,4-Included,Kimberly
5618,2016,1-Very very slightly included,New York City
5619,8619,1-Very very slightly included,Kimberly
5620,13615,3-Slightly included,London
5621,1050,2-Very slightly included,Antwerp
5622,1595,2-Very slightly included,Luxembourg
5623,6871,2-Very slightly included,Antwerp
5624,8768,1-Very very slightly included,Surat
5625,1833,2-Very slightly included,Kimberly
5626,6168,3-Slightly included,Luxembourg
5627,1086,3-Slightly included,Zurich
5628,7188,2-Very slightly included,Surat
5629,917,0-Internaly Flawless,London
5630,5560,2-Very slightly included,Zurich
5631,526,2-Very slightly included,Paris
5632,8977,3-Slightly included,Madrid
5633,1000,2-Very slightly included,Dubai
5634,5085,3-Slightly included,Dubai
5635,5234,3-Slightly included,Paris
5636,3996,2-Very slightly included,Antwerp
5637,4401,2-Very slightly included,Madrid
5638,745,2-Very slightly included,Antwerp
5639,3306,2-Very slightly included,Luxembourg
5640,6252,2-Very slightly included,Las Vegas
5641,8705,2-Very slightly included,New York City
5642,1112,3-Slightly included,Kimberly
5643,5080,3-Slightly included,Las Vegas
5644,4898,4-Included,Paris
5645,5294,2-Very slightly included,New York City
5646,6289,4-Included,Antwerp
5647,524,3-Slightly included,Surat
5648,1875,1-Very very slightly included,Kimberly
5649,3435,2-Very slightly included,Antwerp
5650,9433,0-Internaly Flawless,Surat
5651,1884,2-Very slightly included,Antwerp
5652,10758,2-Very slightly included,Kimberly
5653,2804,2-Very slightly included,Kimberly
5654,2523,3-Slightly included,Luxembourg
5655,1847,3-Slightly included,Zurich
5656,1837,2-Very slightly included,London
5657,2829,2-Very slightly included,London
5658,9332,3-Slightly included,Luxembourg
5659,1581,2-Very slightly included,Dubai
5660,660,3-Slightly included,Madrid
5661,523,2-Very slightly included,Amsterdam
5662,912,2-Very slightly included,New York City
5663,698,3-Slightly included,Dubai
5664,579,3-Slightly included,Madrid
5665,4466,3-Slightly included,Tel Aviv
5666,579,2-Very slightly included,Luxembourg
5667,17730,3-Slightly included,Kimberly
5668,4138,3-Slightly included,Madrid
5669,6146,2-Very slightly included,Tel Aviv
5670,818,2-Very slightly included,London
5671,4672,3-Slightly included,Antwerp
5672,3380,3-Slightly included,Antwerp
5673,2730,3-Slightly included,Amsterdam
5674,666,2-Very slightly included,Tel Aviv
5675,14129,3-Slightly included,Kimberly
5676,10763,2-Very slightly included,Amsterdam
5677,4121,3-Slightly included,Luxembourg
5678,5518,3-Slightly included,Luxembourg
5679,4496,3-Slightly included,Surat
5680,740,2-Very slightly included,Zurich
5681,3392,1-Very very slightly included,Las Vegas
5682,1142,1-Very very slightly included,Paris
5683,8569,1-Very very slightly included,Kimberly
5684,1445,2-Very slightly included,Las Vegas
5685,2055,1-Very very slightly included,London
5686,4119,3-Slightly included,New York City
5687,7409,2-Very slightly included,Amsterdam
5688,1171,3-Slightly included,Kimberly
5689,5258,3-Slightly included,Kimberly
5690,911,2-Very slightly included,Paris
5691,825,1-Very very slightly included,Dubai
5692,1866,2-Very slightly included,Amsterdam
5693,1641,2-Very slightly included,Dubai
5694,1991,1-Very very slightly included,Surat
5695,3881,3-Slightly included,Paris
5696,1659,2-Very slightly included,Dubai
5697,707,1-Very very slightly included,London
5698,538,3-Slightly included,Las Vegas
5699,13077,2-Very slightly included,Paris
5700,9122,3-Slightly included,Amsterdam
5701,911,2-Very slightly included,Antwerp
5702,876,3-Slightly included,Surat
5703,7006,1-Very very slightly included,Amsterdam
5704,10080,3-Slightly included,Amsterdam
5705,15166,3-Slightly included,New York City
5706,958,3-Slightly included,New York City
5707,1088,1-Very very slightly included,Zurich
5708,419,2-Very slightly included,Paris
5709,2081,3-Slightly included,Antwerp
5710,652,2-Very slightly included,Surat
5711,1053,2-Very slightly included,Surat
5712,9030,3-Slightly included,New York City
5713,2889,3-Slightly included,London
5714,2342,3-Slightly included,Antwerp
5715,12829,3-Slightly included,London
5716,576,1-Very very slightly included,Las Vegas
5717,1244,3-Slightly included,London
5718,13623,1-Very very slightly included,Kimberly
5719,988,1-Very very slightly included,Tel Aviv
5720,1356,1-Very very slightly included,Surat
5721,15512,1-Very very slightly included,Surat
5722,4568,3-Slightly included,Madrid
5723,869,2-Very slightly included,New York City
5724,12956,1-Very very slightly included,Tel Aviv
5725,3337,3-Slightly included,Antwerp
5726,4788,3-Slightly included,Paris
5727,11954,2-Very slightly included,London
5728,4229,3-Slightly included,Zurich
5729,3941,3-Slightly included,Madrid
5730,1452,3-Slightly included,Kimberly
